Date,State,cases,daily_cases,daily_deaths,deaths,Rolling Avg Cases,Rolling Avg Deaths
2021-01-12,New Jersey,594751,4586.0,107.0,20039,6190.285714285715,93.85714285714286
2021-01-13,New Jersey,602629,7878.0,127.0,20166,6479.714285714285,91.85714285714286
2021-01-14,New Jersey,609721,7092.0,87.0,20253,6424.428571428572,86.71428571428571
2021-01-15,New Jersey,616086,6365.0,67.0,20320,6330.714285714285,80.57142857142857
2021-01-16,New Jersey,622085,5999.0,94.0,20414,6129.0,80.0
2021-01-17,New Jersey,627221,5136.0,25.0,20439,6056.142857142857,79.0
2021-01-18,New Jersey,631074,3853.0,19.0,20458,5844.142857142857,75.14285714285714
2021-01-19,New Jersey,635701,4627.0,54.0,20512,5850.0,67.57142857142857
2021-01-20,New Jersey,641140,5439.0,155.0,20667,5501.571428571428,71.57142857142857
2021-01-21,New Jersey,646188,5048.0,93.0,20760,5209.571428571428,72.42857142857143
2021-01-22,New Jersey,650388,4200.0,115.0,20875,4900.285714285715,79.28571428571429
2021-01-23,New Jersey,657536,7148.0,59.0,20934,5064.428571428572,74.28571428571429
2021-01-24,New Jersey,662808,5272.0,17.0,20951,5083.857142857143,73.14285714285714
2021-01-25,New Jersey,666951,4143.0,21.0,20972,5125.285714285715,73.42857142857143
2021-01-26,New Jersey,671727,4776.0,133.0,21105,5146.571428571428,84.71428571428571
2021-01-27,New Jersey,676537,4810.0,129.0,21234,5056.714285714285,81.0
2021-01-28,New Jersey,681283,4746.0,67.0,21301,5013.571428571428,77.28571428571429
2021-01-29,New Jersey,687269,5986.0,82.0,21383,5268.714285714285,72.57142857142857
2021-01-30,New Jersey,692543,5274.0,72.0,21455,5001.0,74.42857142857143
2021-01-31,New Jersey,696831,4288.0,29.0,21484,4860.428571428572,76.14285714285714
2021-02-01,New Jersey,700346,3515.0,29.0,21513,4770.714285714285,77.28571428571429
2021-02-02,New Jersey,703496,3150.0,71.0,21584,4538.428571428572,68.42857142857143
2021-02-03,New Jersey,705807,2311.0,109.0,21693,4181.428571428572,65.57142857142857
2021-02-04,New Jersey,709096,3289.0,100.0,21793,3973.285714285714,70.28571428571429
2021-02-05,New Jersey,713324,4228.0,93.0,21886,3722.1428571428573,71.85714285714286
2021-02-06,New Jersey,717834,4510.0,78.0,21964,3613.0,72.71428571428571
2021-02-07,New Jersey,722166,4332.0,25.0,21989,3619.285714285714,72.14285714285714
2021-02-08,New Jersey,724727,2561.0,22.0,22011,3483.0,71.14285714285714
2021-02-09,New Jersey,728304,3577.0,92.0,22103,3544.0,74.14285714285714
2021-02-10,New Jersey,732674,4370.0,88.0,22191,3838.1428571428573,71.14285714285714
2021-02-11,New Jersey,736330,3656.0,138.0,22329,3890.5714285714284,76.57142857142857
2021-02-12,New Jersey,740062,3732.0,64.0,22393,3819.714285714286,72.42857142857143
2021-02-13,New Jersey,743819,3757.0,47.0,22440,3712.1428571428573,68.0
2021-02-14,New Jersey,745987,2168.0,14.0,22454,3403.0,66.42857142857143
2021-02-15,New Jersey,747432,1445.0,12.0,22466,3243.5714285714284,65.0
2021-02-16,New Jersey,751065,3633.0,31.0,22497,3251.5714285714284,56.285714285714285
2021-02-17,New Jersey,755174,4109.0,92.0,22589,3214.285714285714,56.857142857142854
2021-02-18,New Jersey,758450,3276.0,132.0,22721,3160.0,56.0
2021-02-19,New Jersey,761496,3046.0,63.0,22784,3062.0,55.857142857142854
2021-02-20,New Jersey,764374,2878.0,50.0,22834,2936.4285714285716,56.285714285714285
2021-02-21,New Jersey,766405,2031.0,24.0,22858,2916.8571428571427,57.714285714285715
2021-02-22,New Jersey,769109,2704.0,16.0,22874,3096.714285714286,58.285714285714285
2021-02-23,New Jersey,772267,3158.0,104.0,22978,3028.8571428571427,68.71428571428571
2021-02-24,New Jersey,775385,3118.0,57.0,23035,2887.285714285714,63.714285714285715
2021-02-25,New Jersey,778960,3575.0,70.0,23105,2930.0,54.857142857142854
2021-02-26,New Jersey,782829,3869.0,87.0,23192,3047.5714285714284,58.285714285714285
2021-02-27,New Jersey,786964,4135.0,46.0,23238,3227.1428571428573,57.714285714285715
2021-02-28,New Jersey,789354,2390.0,14.0,23252,3278.4285714285716,56.285714285714285
2021-03-01,New Jersey,792496,3142.0,21.0,23273,3341.0,57.0
2021-03-02,New Jersey,795785,3289.0,48.0,23321,3359.714285714286,49.0
2021-03-03,New Jersey,799476,3691.0,62.0,23383,3441.5714285714284,49.714285714285715
2021-03-04,New Jersey,802669,3193.0,108.0,23491,3387.0,55.142857142857146
2021-03-05,New Jersey,806367,3698.0,30.0,23521,3362.5714285714284,47.0
2021-03-06,New Jersey,810089,3722.0,36.0,23557,3303.5714285714284,45.57142857142857
2021-03-07,New Jersey,812609,2520.0,17.0,23574,3322.1428571428573,46.0
2021-03-08,New Jersey,814916,2307.0,16.0,23590,3202.8571428571427,45.285714285714285
2021-03-09,New Jersey,819042,4126.0,45.0,23635,3322.4285714285716,44.857142857142854
2021-03-10,New Jersey,822817,3775.0,56.0,23691,3334.4285714285716,44.0
2021-03-11,New Jersey,826631,3814.0,46.0,23737,3423.1428571428573,35.142857142857146
2021-03-12,New Jersey,830847,4216.0,117.0,23854,3497.1428571428573,47.57142857142857
2021-03-13,New Jersey,834714,3867.0,34.0,23888,3517.8571428571427,47.285714285714285
2021-03-14,New Jersey,838024,3310.0,15.0,23903,3630.714285714286,47.0
2021-03-15,New Jersey,840846,2822.0,22.0,23925,3704.285714285714,47.857142857142854
2021-03-16,New Jersey,844563,3717.0,41.0,23966,3645.8571428571427,47.285714285714285
2021-03-17,New Jersey,848875,4312.0,38.0,24004,3722.5714285714284,44.714285714285715
2021-03-18,New Jersey,853347,4472.0,72.0,24076,3816.5714285714284,48.42857142857143
2021-03-19,New Jersey,857739,4392.0,27.0,24103,3841.714285714286,35.57142857142857
2021-03-20,New Jersey,862648,4909.0,31.0,24134,3990.5714285714284,35.142857142857146
2021-03-21,New Jersey,865886,3238.0,40.0,24174,3980.285714285714,38.714285714285715
2021-03-22,New Jersey,869037,3151.0,7.0,24181,4027.285714285714,36.57142857142857
2021-03-23,New Jersey,873840,4803.0,61.0,24242,4182.428571428572,39.42857142857143
2021-03-24,New Jersey,877936,4096.0,51.0,24293,4151.571428571428,41.285714285714285
2021-03-25,New Jersey,881880,3944.0,37.0,24330,4076.1428571428573,36.285714285714285
2021-03-26,New Jersey,887479,5599.0,28.0,24358,4248.571428571428,36.42857142857143
2021-03-27,New Jersey,892145,4666.0,24.0,24382,4213.857142857143,35.42857142857143
2021-03-28,New Jersey,896650,4505.0,7.0,24389,4394.857142857143,30.714285714285715
2021-03-29,New Jersey,900271,3621.0,15.0,24404,4462.0,31.857142857142858
2021-03-30,New Jersey,905144,4873.0,82.0,24486,4472.0,34.857142857142854
2021-03-31,New Jersey,908812,3668.0,42.0,24528,4410.857142857143,33.57142857142857
2021-04-01,New Jersey,914420,5608.0,63.0,24591,4648.571428571428,37.285714285714285
2021-04-02,New Jersey,918949,4529.0,24.0,24615,4495.714285714285,36.714285714285715
2021-04-03,New Jersey,923394,4445.0,17.0,24632,4464.142857142857,35.714285714285715
2021-04-04,New Jersey,927195,3801.0,5.0,24637,4363.571428571428,35.42857142857143
2021-04-05,New Jersey,930026,2831.0,12.0,24649,4250.714285714285,35.0
2021-04-06,New Jersey,933738,3712.0,51.0,24700,4084.8571428571427,30.571428571428573
2021-04-07,New Jersey,937979,4241.0,44.0,24744,4166.714285714285,30.857142857142858
2021-04-08,New Jersey,942311,4332.0,39.0,24783,3984.4285714285716,27.428571428571427
2021-04-09,New Jersey,946504,4193.0,43.0,24826,3936.4285714285716,30.142857142857142
2021-04-10,New Jersey,950103,3599.0,33.0,24859,3815.5714285714284,32.42857142857143
2021-04-11,New Jersey,953490,3387.0,11.0,24870,3756.4285714285716,33.285714285714285
2021-04-12,New Jersey,955966,2476.0,26.0,24896,3705.714285714286,35.285714285714285
2021-04-13,New Jersey,959920,3954.0,49.0,24945,3740.285714285714,35.0
2021-04-14,New Jersey,963483,3563.0,42.0,24987,3643.4285714285716,34.714285714285715
2021-04-15,New Jersey,967401,3918.0,47.0,25034,3584.285714285714,35.857142857142854
2021-04-16,New Jersey,971782,4381.0,60.0,25094,3611.1428571428573,38.285714285714285
2021-04-17,New Jersey,975704,3922.0,40.0,25134,3657.285714285714,39.285714285714285
2021-04-18,New Jersey,978853,3149.0,9.0,25143,3623.285714285714,39.0
2021-04-19,New Jersey,981036,2183.0,18.0,25161,3581.4285714285716,37.857142857142854
2021-04-20,New Jersey,983875,2839.0,45.0,25206,3422.1428571428573,37.285714285714285
2021-04-21,New Jersey,987350,3475.0,46.0,25252,3409.5714285714284,37.857142857142854
2021-04-22,New Jersey,990580,3230.0,30.0,25282,3311.285714285714,35.42857142857143
2021-04-23,New Jersey,993414,2834.0,46.0,25328,3090.285714285714,33.42857142857143
2021-04-24,New Jersey,996197,2783.0,39.0,25367,2927.5714285714284,33.285714285714285
2021-04-25,New Jersey,997891,1694.0,13.0,25380,2719.714285714286,33.857142857142854
2021-04-26,New Jersey,988886,-9005.0,19.0,25399,1121.4285714285713,34.0
2021-04-27,New Jersey,991010,2124.0,61.0,25460,1019.2857142857143,36.285714285714285
2021-04-28,New Jersey,993121,2111.0,35.0,25495,824.4285714285714,34.714285714285715
2021-04-29,New Jersey,995365,2244.0,34.0,25529,683.5714285714286,35.285714285714285
2021-04-30,New Jersey,997222,1857.0,25.0,25554,544.0,32.285714285714285
2021-05-01,New Jersey,998811,1589.0,34.0,25588,373.42857142857144,31.571428571428573
2021-05-02,New Jersey,1000009,1198.0,12.0,25600,302.57142857142856,31.428571428571427
2021-05-03,New Jersey,1000992,983.0,16.0,25616,1729.4285714285713,31.0
2021-05-04,New Jersey,1001996,1004.0,42.0,25658,1569.4285714285713,28.285714285714285
2021-05-05,New Jersey,1004525,2529.0,34.0,25692,1629.142857142857,28.142857142857142
2021-05-06,New Jersey,1005938,1413.0,48.0,25740,1510.4285714285713,30.142857142857142
2021-05-07,New Jersey,1006905,967.0,29.0,25769,1383.2857142857142,30.714285714285715
2021-05-08,New Jersey,1007555,650.0,22.0,25791,1249.142857142857,29.0
2021-05-09,New Jersey,1007894,339.0,10.0,25801,1126.4285714285713,28.714285714285715
2021-05-10,New Jersey,1008046,152.0,8.0,25809,1007.7142857142857,27.571428571428573
2021-05-11,New Jersey,1008607,561.0,31.0,25840,944.4285714285714,26.0
2021-05-12,New Jersey,1009093,486.0,33.0,25873,652.5714285714286,25.857142857142858
2021-05-13,New Jersey,1009521,428.0,32.0,25905,511.85714285714283,23.571428571428573
2021-05-14,New Jersey,1009844,323.0,26.0,25931,419.85714285714283,23.142857142857142
2021-05-15,New Jersey,1010490,646.0,21.0,25952,419.2857142857143,23.0
2021-05-16,New Jersey,1010759,269.0,9.0,25961,409.2857142857143,22.857142857142858
2021-05-17,New Jersey,1011107,348.0,13.0,25974,437.2857142857143,23.571428571428573
2021-05-18,New Jersey,1011752,645.0,24.0,25998,449.2857142857143,22.571428571428573
2021-05-19,New Jersey,1012196,444.0,20.0,26018,443.2857142857143,20.714285714285715
2021-05-20,New Jersey,1012757,561.0,23.0,26041,462.2857142857143,19.428571428571427
2021-05-21,New Jersey,1013409,652.0,18.0,26059,509.2857142857143,18.285714285714285
2021-05-22,New Jersey,1013787,378.0,13.0,26072,471.0,17.142857142857142
2021-05-23,New Jersey,1014088,301.0,7.0,26079,475.57142857142856,16.857142857142858
2021-05-24,New Jersey,1014190,102.0,9.0,26088,440.42857142857144,16.285714285714285
2021-05-25,New Jersey,1014579,389.0,24.0,26112,403.85714285714283,16.285714285714285
2021-05-26,New Jersey,1014974,395.0,25.0,26137,396.85714285714283,17.0
2021-05-27,New Jersey,1015368,394.0,36.0,26173,373.0,18.857142857142858
2021-05-28,New Jersey,1015634,266.0,12.0,26185,317.85714285714283,18.0
2021-05-29,New Jersey,1015889,255.0,16.0,26201,300.2857142857143,18.428571428571427
2021-05-30,New Jersey,1016135,246.0,6.0,26207,292.42857142857144,18.285714285714285
2021-05-31,New Jersey,1016332,197.0,5.0,26212,306.0,17.714285714285715
2021-06-01,New Jersey,1016490,158.0,7.0,26219,273.0,15.285714285714286
2021-06-02,New Jersey,1016763,273.0,20.0,26239,255.57142857142858,14.571428571428571
2021-06-03,New Jersey,1017044,281.0,14.0,26253,239.42857142857142,11.428571428571429
2021-06-04,New Jersey,1017337,293.0,12.0,26265,243.28571428571428,11.428571428571429
2021-06-05,New Jersey,1017695,358.0,8.0,26273,258.0,10.285714285714286
2021-06-06,New Jersey,1017904,209.0,6.0,26279,252.71428571428572,10.285714285714286
2021-06-07,New Jersey,1018112,208.0,6.0,26285,254.28571428571428,10.428571428571429
2021-06-08,New Jersey,1018307,195.0,10.0,26295,259.57142857142856,10.857142857142858
2021-06-09,New Jersey,1018491,184.0,14.0,26309,246.85714285714286,10.0
2021-06-10,New Jersey,1018833,342.0,13.0,26322,255.57142857142858,9.857142857142858
2021-06-11,New Jersey,1019107,274.0,2.0,26324,252.85714285714286,8.428571428571429
2021-06-12,New Jersey,1019356,249.0,3.0,26327,237.28571428571428,7.714285714285714
2021-06-13,New Jersey,1019563,207.0,3.0,26330,237.0,7.285714285714286
2021-06-14,New Jersey,1019794,231.0,4.0,26334,240.28571428571428,7.0
2021-06-15,New Jersey,1020043,249.0,11.0,26345,248.0,7.142857142857143
2021-06-16,New Jersey,1020326,283.0,7.0,26352,262.14285714285717,6.142857142857143
2021-06-17,New Jersey,1020564,238.0,12.0,26364,247.28571428571428,6.0
2021-06-18,New Jersey,1020830,266.0,4.0,26368,246.14285714285714,6.285714285714286
2021-06-19,New Jersey,1021038,208.0,4.0,26372,240.28571428571428,6.428571428571429
2021-06-20,New Jersey,1021182,144.0,2.0,26374,231.28571428571428,6.285714285714286
2021-06-21,New Jersey,1021323,141.0,3.0,26377,218.42857142857142,6.142857142857143
2021-06-22,New Jersey,1021554,231.0,15.0,26392,215.85714285714286,6.714285714285714
2021-06-23,New Jersey,1021822,268.0,11.0,26403,213.71428571428572,7.285714285714286
2021-06-24,New Jersey,1022094,272.0,14.0,26417,218.57142857142858,7.571428571428571
2021-06-25,New Jersey,1022443,349.0,11.0,26428,230.42857142857142,8.571428571428571
2021-06-26,New Jersey,1022680,237.0,6.0,26434,234.57142857142858,8.857142857142858
2021-06-27,New Jersey,1022830,150.0,3.0,26437,235.42857142857142,9.0
2021-06-28,New Jersey,1022977,147.0,1.0,26438,236.28571428571428,8.714285714285714
2021-06-29,New Jersey,1023200,223.0,6.0,26444,235.14285714285714,7.428571428571429
2021-06-30,New Jersey,1023395,195.0,8.0,26452,224.71428571428572,7.0
2021-07-01,New Jersey,1023613,218.0,11.0,26463,217.0,6.571428571428571
2021-07-02,New Jersey,1023923,310.0,5.0,26468,211.42857142857142,5.714285714285714
2021-07-03,New Jersey,1024113,190.0,5.0,26473,204.71428571428572,5.571428571428571
2021-07-04,New Jersey,1024225,112.0,0.0,26473,199.28571428571428,5.142857142857143
2021-07-05,New Jersey,1024311,86.0,4.0,26477,190.57142857142858,5.571428571428571
2021-07-06,New Jersey,1024465,154.0,0.0,26477,180.71428571428572,4.714285714285714
2021-07-07,New Jersey,1024748,283.0,13.0,26490,193.28571428571428,5.428571428571429
2021-07-08,New Jersey,1025079,331.0,3.0,26493,209.42857142857142,4.285714285714286
2021-07-09,New Jersey,1025477,398.0,3.0,26496,222.0,4.0
2021-07-10,New Jersey,1025788,311.0,5.0,26501,239.28571428571428,4.0
2021-07-11,New Jersey,1026071,283.0,4.0,26505,263.7142857142857,4.571428571428571
2021-07-12,New Jersey,1026286,215.0,4.0,26509,282.14285714285717,4.571428571428571
2021-07-13,New Jersey,1026649,363.0,8.0,26517,312.0,5.714285714285714
2021-07-14,New Jersey,1027014,365.0,3.0,26520,323.7142857142857,4.285714285714286
2021-07-15,New Jersey,1027460,446.0,9.0,26529,340.14285714285717,5.142857142857143
2021-07-16,New Jersey,1027954,494.0,2.0,26531,353.85714285714283,5.0
2021-07-17,New Jersey,1028503,549.0,5.0,26536,387.85714285714283,5.0
2021-07-18,New Jersey,1028931,428.0,3.0,26539,408.57142857142856,4.857142857142857
2021-07-19,New Jersey,1029243,312.0,6.0,26545,422.42857142857144,5.142857142857143
2021-07-20,New Jersey,1029901,658.0,12.0,26557,464.57142857142856,5.714285714285714
2021-07-21,New Jersey,1030600,699.0,5.0,26562,512.2857142857143,6.0
2021-07-22,New Jersey,1031346,746.0,2.0,26564,555.1428571428571,5.0
2021-07-23,New Jersey,1032255,909.0,4.0,26568,614.4285714285714,5.285714285714286
2021-07-24,New Jersey,1033116,861.0,5.0,26573,659.0,5.285714285714286
2021-07-25,New Jersey,1033712,596.0,2.0,26575,683.0,5.142857142857143
2021-07-26,New Jersey,1034233,521.0,4.0,26579,712.8571428571429,4.857142857142857
2021-07-27,New Jersey,1035027,794.0,7.0,26586,732.2857142857143,4.142857142857143
2021-07-28,New Jersey,1035975,948.0,3.0,26589,767.8571428571429,3.857142857142857
2021-07-29,New Jersey,1037052,1077.0,1.0,26590,815.1428571428571,3.7142857142857144
2021-07-30,New Jersey,1038171,1119.0,5.0,26595,845.1428571428571,3.857142857142857
2021-07-31,New Jersey,1039353,1182.0,7.0,26602,891.0,4.142857142857143
2021-08-01,New Jersey,1040281,928.0,5.0,26607,938.4285714285714,4.571428571428571
2021-08-02,New Jersey,1041159,878.0,-1.0,26606,989.4285714285714,3.857142857142857
2021-08-03,New Jersey,1042472,1313.0,8.0,26614,1063.5714285714287,4.0
2021-08-04,New Jersey,1043702,1230.0,11.0,26625,1103.857142857143,5.142857142857143
2021-08-05,New Jersey,1045168,1466.0,4.0,26629,1159.4285714285713,5.571428571428571
2021-08-06,New Jersey,1046514,1346.0,7.0,26636,1191.857142857143,5.857142857142857
2021-08-07,New Jersey,1048053,1539.0,9.0,26645,1242.857142857143,6.142857142857143
2021-08-08,New Jersey,1049222,1169.0,5.0,26650,1277.2857142857142,6.142857142857143
2021-08-09,New Jersey,1050083,861.0,0.0,26650,1274.857142857143,6.285714285714286
2021-08-10,New Jersey,1051712,1629.0,9.0,26659,1320.0,6.428571428571429
2021-08-11,New Jersey,1053398,1686.0,6.0,26665,1385.142857142857,5.714285714285714
2021-08-12,New Jersey,1055252,1854.0,7.0,26672,1440.5714285714287,6.142857142857143
2021-08-13,New Jersey,1057096,1844.0,9.0,26681,1511.7142857142858,6.428571428571429
2021-08-14,New Jersey,1059660,2564.0,11.0,26692,1658.142857142857,6.714285714285714
2021-08-15,New Jersey,1060934,1274.0,3.0,26695,1673.142857142857,6.428571428571429
2021-08-16,New Jersey,1062238,1304.0,1.0,26696,1736.4285714285713,6.571428571428571
2021-08-17,New Jersey,1064059,1821.0,19.0,26715,1763.857142857143,8.0
2021-08-18,New Jersey,1065736,1677.0,6.0,26721,1762.5714285714287,8.0
2021-08-19,New Jersey,1067758,2022.0,10.0,26731,1786.5714285714287,8.428571428571429
2021-08-20,New Jersey,1070698,2940.0,8.0,26739,1943.142857142857,8.285714285714286
2021-08-21,New Jersey,1072856,2158.0,11.0,26750,1885.142857142857,8.285714285714286
2021-08-22,New Jersey,1074306,1450.0,2.0,26752,1910.2857142857142,8.142857142857142
2021-08-23,New Jersey,1075930,1624.0,3.0,26755,1956.0,8.428571428571429
2021-08-24,New Jersey,1077787,1857.0,20.0,26775,1961.142857142857,8.571428571428571
2021-08-25,New Jersey,1079900,2113.0,21.0,26796,2023.4285714285713,10.714285714285714
2021-08-26,New Jersey,1081954,2054.0,11.0,26807,2028.0,10.857142857142858
2021-08-27,New Jersey,1084546,2592.0,19.0,26826,1978.2857142857142,12.428571428571429
2021-08-28,New Jersey,1086480,1934.0,18.0,26844,1946.2857142857142,13.428571428571429
2021-08-29,New Jersey,1088330,1850.0,5.0,26849,2003.4285714285713,13.857142857142858
2021-08-30,New Jersey,1089838,1508.0,15.0,26864,1986.857142857143,15.571428571428571
2021-08-31,New Jersey,1091966,2128.0,18.0,26882,2025.5714285714287,15.285714285714286
2021-09-01,New Jersey,1094249,2283.0,20.0,26902,2049.8571428571427,15.142857142857142
2021-09-02,New Jersey,1096791,2542.0,17.0,26919,2119.5714285714284,16.0
2021-09-03,New Jersey,1098526,1735.0,10.0,26929,1997.142857142857,14.714285714285714
2021-09-04,New Jersey,1100774,2248.0,13.0,26942,2042.0,14.0
2021-09-05,New Jersey,1102488,1714.0,6.0,26948,2022.5714285714287,14.142857142857142
2021-09-06,New Jersey,1104439,1951.0,4.0,26952,2085.8571428571427,12.571428571428571
2021-09-07,New Jersey,1104793,354.0,26.0,26978,1832.4285714285713,13.714285714285714
2021-09-08,New Jersey,1108291,3498.0,29.0,27007,2006.0,15.0
2021-09-09,New Jersey,1110501,2210.0,17.0,27024,1958.5714285714287,15.0
2021-09-10,New Jersey,1113165,2664.0,15.0,27039,2091.285714285714,15.714285714285714
2021-09-11,New Jersey,1115659,2494.0,15.0,27054,2126.4285714285716,16.0
2021-09-12,New Jersey,1117506,1847.0,4.0,27058,2145.4285714285716,15.714285714285714
2021-09-13,New Jersey,1119051,1545.0,21.0,27079,2087.4285714285716,18.142857142857142
2021-09-14,New Jersey,1121089,2038.0,22.0,27101,2328.0,17.571428571428573
2021-09-15,New Jersey,1123364,2275.0,21.0,27122,2153.285714285714,16.428571428571427
2021-09-16,New Jersey,1126322,2958.0,26.0,27148,2260.1428571428573,17.714285714285715
2021-09-17,New Jersey,1128696,2374.0,17.0,27165,2218.714285714286,18.0
2021-09-18,New Jersey,1131319,2623.0,17.0,27182,2237.1428571428573,18.285714285714285
2021-09-19,New Jersey,1133228,1909.0,8.0,27190,2246.0,18.857142857142858
2021-09-20,New Jersey,1134851,1623.0,12.0,27202,2257.1428571428573,17.571428571428573
2021-09-21,New Jersey,1137016,2165.0,38.0,27240,2275.285714285714,19.857142857142858
2021-09-22,New Jersey,1139367,2351.0,24.0,27264,2286.1428571428573,20.285714285714285
2021-09-23,New Jersey,1141619,2252.0,24.0,27288,2185.285714285714,20.0
2021-09-24,New Jersey,1143855,2236.0,19.0,27307,2165.5714285714284,20.285714285714285
2021-09-25,New Jersey,1146089,2234.0,16.0,27323,2110.0,20.142857142857142
2021-09-26,New Jersey,1147199,1110.0,5.0,27328,1995.857142857143,19.714285714285715
2021-09-27,New Jersey,1148358,1159.0,18.0,27346,1929.5714285714287,20.571428571428573
2021-09-28,New Jersey,1150246,1888.0,34.0,27380,1890.0,20.0
2021-09-29,New Jersey,1152243,1997.0,20.0,27400,1839.4285714285713,19.428571428571427
2021-09-30,New Jersey,1154570,2327.0,27.0,27427,1850.142857142857,19.857142857142858
2021-10-01,New Jersey,1156243,1673.0,16.0,27443,1769.7142857142858,19.428571428571427
2021-10-02,New Jersey,1158178,1935.0,22.0,27465,1727.0,20.285714285714285
2021-10-03,New Jersey,1159632,1454.0,7.0,27472,1776.142857142857,20.571428571428573
2021-10-04,New Jersey,1160878,1246.0,16.0,27488,1788.5714285714287,20.285714285714285
2021-10-05,New Jersey,1162526,1648.0,37.0,27525,1754.2857142857142,20.714285714285715
2021-10-06,New Jersey,1164378,1852.0,17.0,27542,1733.5714285714287,20.285714285714285
2021-10-07,New Jersey,1166443,2065.0,9.0,27551,1696.142857142857,17.714285714285715
2021-10-08,New Jersey,1168312,1869.0,19.0,27570,1724.142857142857,18.142857142857142
2021-10-09,New Jersey,1170140,1828.0,20.0,27590,1708.857142857143,17.857142857142858
2021-10-10,New Jersey,1171573,1433.0,7.0,27597,1705.857142857143,17.857142857142858
2021-10-11,New Jersey,1172527,954.0,6.0,27603,1664.142857142857,16.428571428571427
2021-10-12,New Jersey,1174169,1642.0,21.0,27624,1663.2857142857142,14.142857142857142
2021-10-13,New Jersey,1175915,1746.0,29.0,27653,1648.142857142857,15.857142857142858
2021-10-14,New Jersey,1177553,1638.0,20.0,27673,1587.142857142857,17.428571428571427
2021-10-15,New Jersey,1178936,1383.0,19.0,27692,1517.7142857142858,17.428571428571427
2021-10-16,New Jersey,1180388,1452.0,28.0,27720,1464.0,18.571428571428573
2021-10-17,New Jersey,1181284,896.0,5.0,27725,1387.2857142857142,18.285714285714285
2021-10-18,New Jersey,1182051,767.0,12.0,27737,1360.5714285714287,19.142857142857142
2021-10-19,New Jersey,1183289,1238.0,31.0,27768,1302.857142857143,20.571428571428573
2021-10-20,New Jersey,1184395,1106.0,15.0,27783,1211.4285714285713,18.571428571428573
2021-10-21,New Jersey,1185863,1468.0,22.0,27805,1187.142857142857,18.857142857142858
2021-10-22,New Jersey,1187569,1706.0,23.0,27828,1233.2857142857142,19.428571428571427
2021-10-23,New Jersey,1188709,1140.0,20.0,27848,1188.7142857142858,18.285714285714285
2021-10-24,New Jersey,1189496,787.0,3.0,27851,1173.142857142857,18.0
2021-10-25,New Jersey,1190439,943.0,12.0,27863,1198.2857142857142,18.0
2021-10-26,New Jersey,1191912,1473.0,33.0,27896,1231.857142857143,18.285714285714285
2021-10-27,New Jersey,1193201,1289.0,33.0,27929,1258.0,20.857142857142858
2021-10-28,New Jersey,1195166,1965.0,20.0,27949,1329.0,20.571428571428573
2021-10-29,New Jersey,1196472,1306.0,12.0,27961,1271.857142857143,19.0
2021-10-30,New Jersey,1197702,1230.0,11.0,27972,1284.7142857142858,17.714285714285715
2021-10-31,New Jersey,1198917,1215.0,0.0,27972,1345.857142857143,17.285714285714285
2021-11-01,New Jersey,1199738,821.0,8.0,27980,1328.4285714285713,16.714285714285715
2021-11-02,New Jersey,1200953,1215.0,24.0,28004,1291.5714285714287,15.428571428571429
2021-11-03,New Jersey,1202251,1298.0,7.0,28011,1292.857142857143,11.714285714285714
2021-11-04,New Jersey,1203755,1504.0,0.0,28011,1227.0,8.857142857142858
2021-11-05,New Jersey,1205140,1385.0,51.0,28062,1238.2857142857142,14.428571428571429
2021-11-06,New Jersey,1206543,1403.0,18.0,28080,1263.0,15.428571428571429
2021-11-07,New Jersey,1207469,926.0,5.0,28085,1221.7142857142858,16.142857142857142
2021-11-08,New Jersey,1208321,852.0,7.0,28092,1226.142857142857,16.0
2021-11-09,New Jersey,1209785,1464.0,27.0,28119,1261.7142857142858,16.428571428571427
2021-11-10,New Jersey,1211423,1638.0,15.0,28134,1310.2857142857142,17.571428571428573
2021-11-11,New Jersey,1213246,1823.0,12.0,28146,1355.857142857143,19.285714285714285
2021-11-12,New Jersey,1215067,1821.0,6.0,28152,1418.142857142857,12.857142857142858
2021-11-13,New Jersey,1216705,1638.0,17.0,28169,1451.7142857142858,12.714285714285714
2021-11-14,New Jersey,1218406,1701.0,3.0,28172,1562.4285714285713,12.428571428571429
2021-11-15,New Jersey,1219768,1362.0,5.0,28177,1635.2857142857142,12.142857142857142
2021-11-16,New Jersey,1221507,1739.0,23.0,28200,1674.5714285714287,11.571428571428571
2021-11-17,New Jersey,1223455,1948.0,20.0,28220,1718.857142857143,12.285714285714286
2021-11-18,New Jersey,1225928,2473.0,10.0,28230,1811.7142857142858,12.0
2021-11-19,New Jersey,1228167,2239.0,13.0,28243,1871.4285714285713,13.0
2021-11-20,New Jersey,1230366,2199.0,7.0,28250,1951.5714285714287,11.571428571428571
2021-11-21,New Jersey,1231968,1602.0,4.0,28254,1937.4285714285713,11.714285714285714
2021-11-22,New Jersey,1233511,1543.0,11.0,28265,1963.2857142857142,12.571428571428571
2021-11-23,New Jersey,1236151,2640.0,30.0,28295,2092.0,13.571428571428571
2021-11-24,New Jersey,1238359,2208.0,12.0,28307,2129.1428571428573,12.428571428571429
2021-11-25,New Jersey,1241210,2851.0,16.0,28323,2183.1428571428573,13.285714285714286
2021-11-26,New Jersey,1243354,2144.0,3.0,28326,2169.5714285714284,11.857142857142858
