Date,State,Rolling Avg Cases,Rolling Avg Deaths
2020-06-04,Kansas,117.0,3.0
2020-06-05,Kansas,95.28571428571429,3.4285714285714284
2020-06-06,Kansas,95.71428571428571,3.5714285714285716
2020-06-07,Kansas,95.85714285714286,3.2857142857142856
2020-06-08,Kansas,88.71428571428571,2.857142857142857
2020-06-09,Kansas,91.85714285714286,1.5714285714285714
2020-06-10,Kansas,92.85714285714286,2.0
2020-06-11,Kansas,93.14285714285714,1.7142857142857142
2020-06-12,Kansas,94.14285714285714,1.4285714285714286
2020-06-13,Kansas,96.85714285714286,1.4285714285714286
2020-06-14,Kansas,99.71428571428571,1.4285714285714286
2020-06-15,Kansas,113.14285714285714,1.2857142857142858
2020-06-16,Kansas,111.85714285714286,1.1428571428571428
2020-06-17,Kansas,124.28571428571429,1.0
2020-06-18,Kansas,128.85714285714286,1.4285714285714286
2020-06-19,Kansas,145.14285714285714,1.5714285714285714
2020-06-20,Kansas,146.14285714285714,1.8571428571428572
2020-06-21,Kansas,144.42857142857142,2.0
2020-06-22,Kansas,151.42857142857142,2.0
2020-06-23,Kansas,155.71428571428572,2.142857142857143
2020-06-24,Kansas,187.0,2.0
2020-06-25,Kansas,188.71428571428572,1.5714285714285714
2020-06-26,Kansas,223.0,1.7142857142857142
2020-06-27,Kansas,221.28571428571428,1.7142857142857142
2020-06-28,Kansas,251.14285714285714,2.0
2020-06-29,Kansas,284.57142857142856,2.2857142857142856
2020-06-30,Kansas,281.42857142857144,2.142857142857143
2020-07-01,Kansas,290.2857142857143,2.5714285714285716
2020-07-02,Kansas,288.42857142857144,2.7142857142857144
2020-07-03,Kansas,326.57142857142856,2.4285714285714284
2020-07-04,Kansas,342.57142857142856,2.142857142857143
2020-07-05,Kansas,324.7142857142857,2.142857142857143
2020-07-06,Kansas,359.14285714285717,1.7142857142857142
2020-07-07,Kansas,361.14285714285717,2.0
2020-07-08,Kansas,380.7142857142857,1.5714285714285714
2020-07-09,Kansas,400.7142857142857,1.7142857142857142
2020-07-10,Kansas,397.7142857142857,1.5714285714285714
2020-07-11,Kansas,402.57142857142856,1.4285714285714286
2020-07-12,Kansas,429.42857142857144,1.8571428571428572
2020-07-13,Kansas,454.7142857142857,1.8571428571428572
2020-07-14,Kansas,455.7142857142857,1.8571428571428572
2020-07-15,Kansas,478.57142857142856,2.4285714285714284
2020-07-16,Kansas,463.14285714285717,2.142857142857143
2020-07-17,Kansas,485.7142857142857,2.2857142857142856
2020-07-18,Kansas,465.0,2.5714285714285716
2020-07-19,Kansas,452.0,1.8571428571428572
2020-07-20,Kansas,468.42857142857144,2.4285714285714284
2020-07-21,Kansas,465.57142857142856,2.2857142857142856
2020-07-22,Kansas,459.85714285714283,2.2857142857142856
2020-07-23,Kansas,463.57142857142856,2.4285714285714284
2020-07-24,Kansas,457.7142857142857,2.857142857142857
2020-07-25,Kansas,460.85714285714283,3.0
2020-07-26,Kansas,455.7142857142857,3.142857142857143
2020-07-27,Kansas,413.57142857142856,2.857142857142857
2020-07-28,Kansas,412.57142857142856,3.5714285714285716
2020-07-29,Kansas,400.14285714285717,3.5714285714285716
2020-07-30,Kansas,389.42857142857144,4.428571428571429
2020-07-31,Kansas,388.2857142857143,4.0
2020-08-01,Kansas,383.2857142857143,3.5714285714285716
2020-08-02,Kansas,384.57142857142856,3.7142857142857144
2020-08-03,Kansas,394.42857142857144,4.0
2020-08-04,Kansas,395.0,3.2857142857142856
2020-08-05,Kansas,410.0,3.142857142857143
2020-08-06,Kansas,415.57142857142856,2.7142857142857144
2020-08-07,Kansas,406.42857142857144,3.142857142857143
2020-08-08,Kansas,406.42857142857144,3.142857142857143
2020-08-09,Kansas,400.57142857142856,2.7142857142857144
2020-08-10,Kansas,413.42857142857144,3.0
2020-08-11,Kansas,417.42857142857144,3.0
2020-08-12,Kansas,418.57142857142856,3.7142857142857144
2020-08-13,Kansas,419.14285714285717,3.857142857142857
2020-08-14,Kansas,468.57142857142856,3.4285714285714284
2020-08-15,Kansas,471.7142857142857,3.7142857142857144
2020-08-16,Kansas,478.57142857142856,3.7142857142857144
2020-08-17,Kansas,492.85714285714283,3.2857142857142856
2020-08-18,Kansas,493.0,3.857142857142857
2020-08-19,Kansas,479.42857142857144,3.2857142857142856
2020-08-20,Kansas,479.7142857142857,2.857142857142857
2020-08-21,Kansas,452.14285714285717,3.7142857142857144
2020-08-22,Kansas,464.2857142857143,3.5714285714285716
2020-08-23,Kansas,461.57142857142856,3.5714285714285716
2020-08-24,Kansas,494.85714285714283,3.142857142857143
2020-08-25,Kansas,493.85714285714283,2.5714285714285716
2020-08-26,Kansas,604.4285714285714,3.5714285714285716
2020-08-27,Kansas,608.1428571428571,3.2857142857142856
2020-08-28,Kansas,628.1428571428571,2.5714285714285716
2020-08-29,Kansas,623.5714285714286,2.5714285714285716
2020-08-30,Kansas,612.1428571428571,2.7142857142857144
2020-08-31,Kansas,628.4285714285714,2.7142857142857144
2020-09-01,Kansas,628.8571428571429,3.0
2020-09-02,Kansas,566.4285714285714,1.8571428571428572
2020-09-03,Kansas,579.0,4.142857142857143
2020-09-04,Kansas,605.8571428571429,4.714285714285714
2020-09-05,Kansas,591.7142857142857,4.714285714285714
2020-09-06,Kansas,591.4285714285714,4.714285714285714
2020-09-07,Kansas,571.7142857142857,4.857142857142857
2020-09-08,Kansas,626.7142857142857,4.571428571428571
2020-09-09,Kansas,551.4285714285714,5.571428571428571
2020-09-10,Kansas,526.8571428571429,3.4285714285714284
2020-09-11,Kansas,477.7142857142857,5.571428571428571
2020-09-12,Kansas,478.14285714285717,7.285714285714286
2020-09-13,Kansas,465.2857142857143,7.571428571428571
2020-09-14,Kansas,494.57142857142856,8.714285714285714
2020-09-15,Kansas,446.85714285714283,9.857142857142858
2020-09-16,Kansas,491.42857142857144,12.714285714285714
2020-09-17,Kansas,513.7142857142857,12.428571428571429
2020-09-18,Kansas,572.8571428571429,10.857142857142858
2020-09-19,Kansas,574.5714285714286,9.0
2020-09-20,Kansas,575.0,8.714285714285714
2020-09-21,Kansas,583.5714285714286,8.285714285714286
2020-09-22,Kansas,604.4285714285714,9.0
2020-09-23,Kansas,646.5714285714286,6.142857142857143
2020-09-24,Kansas,631.7142857142857,6.714285714285714
2020-09-25,Kansas,635.5714285714286,5.428571428571429
2020-09-26,Kansas,633.1428571428571,5.428571428571429
2020-09-27,Kansas,649.2857142857143,5.571428571428571
2020-09-28,Kansas,691.0,5.285714285714286
2020-09-29,Kansas,673.4285714285714,4.571428571428571
2020-09-30,Kansas,657.4285714285714,7.0
2020-10-01,Kansas,663.1428571428571,6.428571428571429
2020-10-02,Kansas,653.1428571428571,9.285714285714286
2020-10-03,Kansas,656.2857142857143,9.142857142857142
2020-10-04,Kansas,643.0,8.857142857142858
2020-10-05,Kansas,574.8571428571429,9.285714285714286
2020-10-06,Kansas,589.4285714285714,8.0
2020-10-07,Kansas,596.2857142857143,6.714285714285714
2020-10-08,Kansas,599.0,9.0
2020-10-09,Kansas,666.0,9.428571428571429
2020-10-10,Kansas,678.1428571428571,10.0
2020-10-11,Kansas,678.8571428571429,10.142857142857142
2020-10-12,Kansas,763.0,9.714285714285714
2020-10-13,Kansas,759.2857142857143,11.428571428571429
2020-10-14,Kansas,790.5714285714286,16.142857142857142
2020-10-15,Kansas,788.4285714285714,13.857142857142858
2020-10-16,Kansas,774.7142857142857,13.428571428571429
2020-10-17,Kansas,774.7142857142857,13.0
2020-10-18,Kansas,784.4285714285714,12.857142857142858
2020-10-19,Kansas,779.7142857142857,14.0
2020-10-20,Kansas,784.4285714285714,16.571428571428573
2020-10-21,Kansas,804.8571428571429,16.285714285714285
2020-10-22,Kansas,818.7142857142857,16.285714285714285
2020-10-23,Kansas,801.8571428571429,16.571428571428573
2020-10-24,Kansas,794.4285714285714,16.571428571428573
2020-10-25,Kansas,788.4285714285714,16.571428571428573
2020-10-26,Kansas,836.7142857142857,14.857142857142858
2020-10-27,Kansas,839.7142857142857,11.0
2020-10-28,Kansas,1026.5714285714287,7.857142857142857
2020-10-29,Kansas,1041.7142857142858,8.0
2020-10-30,Kansas,1235.142857142857,7.714285714285714
2020-10-31,Kansas,1227.7142857142858,7.714285714285714
2020-11-01,Kansas,1224.0,7.714285714285714
2020-11-02,Kansas,1448.5714285714287,10.0
2020-11-03,Kansas,1473.0,10.285714285714286
2020-11-04,Kansas,1497.4285714285713,11.428571428571429
2020-11-05,Kansas,1512.7142857142858,11.285714285714286
2020-11-06,Kansas,1833.857142857143,20.428571428571427
2020-11-07,Kansas,1842.857142857143,19.571428571428573
2020-11-08,Kansas,1856.5714285714287,19.571428571428573
2020-11-09,Kansas,2097.8571428571427,19.285714285714285
2020-11-10,Kansas,2098.285714285714,18.571428571428573
2020-11-11,Kansas,2430.0,18.285714285714285
2020-11-12,Kansas,2439.4285714285716,18.285714285714285
2020-11-13,Kansas,2525.285714285714,12.0
2020-11-14,Kansas,2579.5714285714284,12.857142857142858
2020-11-15,Kansas,2578.0,12.857142857142858
2020-11-16,Kansas,2771.285714285714,12.142857142857142
2020-11-17,Kansas,2844.0,12.142857142857142
2020-11-18,Kansas,2867.714285714286,15.857142857142858
2020-11-19,Kansas,2843.5714285714284,15.857142857142858
2020-11-20,Kansas,2848.8571428571427,22.0
2020-11-21,Kansas,2795.285714285714,22.142857142857142
2020-11-22,Kansas,2811.285714285714,22.0
2020-11-23,Kansas,2876.285714285714,28.0
